epoch,train_loss,valid_loss,epoch_time
65,0.5206439225385725,0.5383518354861235,144.13079643249512
66,0.5262562821767656,0.5325264248524394,144.02454376220703
67,0.5274880382414365,0.5453420790654097,143.79870343208313
68,0.5265647769431717,0.5790731206521953,144.39099383354187
69,0.5419979532266309,0.521453695897262,143.8091926574707
70,0.5261157171686688,0.5180324833821274,144.45409607887268
71,0.514289265656074,0.5408961859967576,143.6921272277832
72,0.5205202026245331,0.5210454809805729,143.7354290485382
73,0.521010623879937,0.5249299309098995,143.77642822265625
74,0.5237538755915785,0.5330831745494498,144.62149667739868
75,0.5223808152814313,0.5315347083215672,143.94910264015198
76,0.5222211532730578,0.5228503081974573,144.6146104335785
77,0.5225227445988301,0.5198797547016968,144.5592737197876
78,0.5197695207930164,0.507917816667486,144.81779050827026
79,0.5201829882237239,0.5188758407764231,143.79565954208374
80,0.5158499579596254,0.5193961131338516,143.59751105308533
81,0.5211481707142189,0.5232995018683364,143.9390320777893
82,0.5223752424901846,0.5195247234129917,143.62613010406494
83,0.5081847478119866,0.5119519152701975,144.30160808563232
84,0.5187895508474921,0.5307511532348994,143.75573635101318
85,0.5101415473789143,0.509697785912033,143.5611469745636
86,0.5077511125183098,0.5075303923086621,144.32211995124817
87,0.5155656296480672,0.5076211011443083,143.7274830341339
88,0.5155854860585706,0.5426324644441781,144.051775932312
89,0.5117486400423852,0.5186731060310725,144.0655002593994
90,0.5184030449751268,0.5099173971202909,144.2835395336151
91,0.5210446946655042,0.5149269487611421,143.9896879196167
92,0.5074470124116424,0.5102593947288587,144.10277795791626
93,0.5161348313418967,0.5080125097405987,143.85947680473328
94,0.5134314173818507,0.5153545938441613,143.8928461074829
95,0.5134005523264059,0.5107324292317862,143.70878624916077
96,0.5147192678008106,0.5111888143778779,143.8782138824463
97,0.5115243325054482,0.5000229073023014,144.64343857765198
98,0.5117184490125649,0.5088810927548777,144.1455991268158
99,0.5281436412121576,0.5204605070037872,144.12695217132568
100,0.5123008870417448,0.520173861931979,144.28826546669006
101,0.5116941993239316,0.5230506807385672,144.19380712509155
102,0.5231145943331652,0.5148554141629647,144.32999181747437
103,0.5251508951902563,0.5173028049273928,144.34953808784485
104,0.5077248021277263,0.5675467658206641,143.6966564655304
105,0.5204533668099347,0.5748083640433186,144.01766729354858
106,0.5207964177761941,0.5161256575960893,144.29228043556213
107,0.5122974359656771,0.5876398896435543,143.9844069480896
108,0.5220147663274465,0.5244525797200379,144.43117332458496
109,0.5212820332677088,0.533294839517386,144.17984056472778
110,0.5204781096765919,0.5256039138478292,144.1166808605194
111,0.5258354826075914,0.5276704166995458,144.16313457489014
112,0.5250736180424197,0.8936278099245878,144.10468006134033
113,0.509501176943305,0.5221813672565945,143.69864439964294
114,0.5223662174531273,0.6852358165223674,144.03563022613525
115,0.522845596792563,0.5318054640133443,143.9094443321228
116,0.5172819681480172,0.6428130857913331,144.0255081653595
117,0.5328683664554467,0.7360130131583166,143.34916234016418
118,0.5239259412877385,0.6835093284009973,143.70710706710815
119,0.5173644358112576,0.5545499731956837,143.45502948760986
120,0.5294077421331588,0.5294780669370147,143.96404790878296
121,0.5246267017962069,0.553908921234088,143.16190004348755
122,0.5211128265243705,0.5167828940761259,143.4236626625061
123,0.5233336080403295,0.5278073572377581,143.6359293460846
124,0.5198182847256994,0.5176773391581189,143.75938963890076
125,0.5172002483850525,0.6846600123019722,143.95907330513
126,0.5195127723381848,0.5681510451766262,143.7234079837799
127,0.5215994418755645,0.555919879406139,144.22498154640198
128,0.5147322292259944,0.5092076694973658,144.2936565876007
129,0.52127748030206,0.5136328064929064,144.07139611244202
130,0.517450245937754,0.7536769508464142,142.95104098320007
131,0.516268470718386,0.5108832563045449,143.91099309921265
132,0.5241605014103122,0.5386371746318297,143.25704836845398
133,0.5118750642981756,0.517057348493896,143.68138933181763
134,0.5104921197737182,0.5414195479622058,144.20950603485107
135,0.5161480692111684,0.5294172296662824,143.82495021820068
136,0.5157360526509125,0.5138265826758546,144.1234564781189
137,0.5199560276003788,0.5140194143408211,144.5358362197876
138,0.5182964809531753,0.555504118983727,143.58372902870178
139,0.5098911583631545,0.5306487462563216,143.89328956604004
140,0.5066539840493214,0.5618663361029738,144.28131079673767
141,0.5135229139136345,0.5240369841658635,143.70322847366333
142,0.5108801619945232,0.5614163764752429,144.39419841766355
143,0.5116134062763164,0.5148701734717712,144.02010941505432
144,0.515582372435174,0.509289553121662,143.6387746334076
145,0.5125526503134101,0.5039295016798407,143.8305699825287
146,0.5071889297142951,0.5179282506924194,145.74236845970154
147,0.5192274944428803,0.5098849630752768,154.7426371574402
148,0.5165673035476149,0.5297498544494997,154.79558420181274
149,0.5041983697515012,0.5069842311798446,153.8883674144745
150,0.5220682647482828,0.5064513250419049,155.00874042510986
151,0.5093852329200056,0.5070333208806302,154.44568729400635
152,0.5121005214395399,0.5219592710183593,154.5032525062561
153,0.5167420951896022,0.5031682851377465,148.08624815940857
154,0.5151992103706635,0.5096160599991986,143.80652403831482
155,0.5040332929001096,0.5140826604305014,144.05915713310242
156,0.5120013303702062,0.5081806719501899,143.4902002811432
157,0.5151060358301064,0.510161876823841,143.62119483947754
158,0.50898349104168,0.5232047777716579,143.58931756019592
159,0.5159151364936426,0.5143617449868922,143.89383149147034
160,0.5119457481316112,0.5154642139360966,143.15408515930176
161,0.5084383903980547,0.5217199532028105,143.48338675498962
162,0.519427580790476,0.5296517804880511,143.2108724117279
163,0.5131170613958675,0.5341842535004327,143.91190600395203
164,0.5156287711882972,0.5370372922781705,143.5738124847412
165,0.517691945365872,0.5181774212390764,143.60541939735413
166,0.5126507497854135,0.5250527299849603,143.68324851989746
167,0.5082837552840695,0.519233197303804,143.08639931678772
168,0.5163413059781641,0.5282292945159413,143.42918515205383
169,0.5164850240717572,0.5200115550861094,143.31163620948792
170,0.5131310453953426,0.5245157345268674,143.53706693649292
171,0.5132991085245336,0.5349344181066905,143.74009728431702
172,0.5138245267435617,0.7066429852924779,143.7906322479248
173,0.5130783484035366,1.013434782497575,143.36361932754517
174,0.5148016739956074,0.5101701974992687,143.5856738090515
175,0.5151984838747029,0.5338161971081041,143.62087631225586
176,0.5115067832743553,0.5597311910272764,143.554785490036
177,0.5179554051508809,0.6064006572589096,143.6055006980896
178,0.5213213140911246,0.6336043325658045,143.67957067489624
179,0.5241062426960468,0.5134559949044495,143.62612986564636
180,0.5203898921913793,0.5221591605650189,143.54277515411377
181,0.5150453408989186,0.51568981573978,143.83563208580017
182,0.5096920388829881,0.5659507406851103,143.3835940361023
183,0.5212325698665105,0.5563640038641497,144.1117341518402
184,0.5138009771292735,0.5180915854254671,143.7150638103485
185,0.514844818211748,0.5265534687041342,143.61990356445312
186,0.5177791252835714,0.5062926518730128,142.79205322265625
187,0.5186956614032218,0.5145174246480524,143.55079555511475
188,0.5122879654055208,0.5179417265333667,143.730619430542
189,0.5241019279602606,0.5137030537838572,143.55705499649048
190,0.5154134383996818,0.5403780559003069,143.30537128448486
191,0.5183663878321106,0.5109315447149857,143.39139413833618
192,0.5275726830934783,0.5353032559965649,143.3132243156433
193,0.5102584556861494,0.5171190644774163,143.43759751319885
194,0.5068141280437093,0.5286787823852546,143.20645356178284
195,0.512794451278824,0.5105214216150006,143.49207282066345
196,0.5190181997770129,0.5582462178514233,143.60007095336914
197,0.5141991678511919,0.5269250880138633,143.9162559509277
198,0.5191186907109394,0.5132724566833174,143.08468794822693
199,0.5079066235994393,0.5391824109188936,143.49952101707458
200,0.5079113257501429,0.5283689920068508,143.00250959396362
201,0.5092927083621768,0.5263420422241335,143.0689046382904
202,0.5096007376961735,0.5104072414051181,143.1354899406433
203,0.505617480324915,0.5182788010458141,142.9967200756073
204,0.5109041269985956,0.5047870488426678,143.5578863620758
205,0.5128632890507938,0.5056243162082954,143.2611174583435
206,0.5034850147413193,0.5097451326514313,142.99946856498718
207,0.5132137116389246,0.5103054285773264,139.2993426322937
208,0.5142963503160491,0.516338417887047,139.36197590827942
209,0.5051128552924931,0.5447232327382208,143.33793234825134
210,0.5115036408860337,0.5164041177718066,143.45487308502197
211,0.5092910220211556,0.5136242201868777,143.3052203655243
212,0.5077170005170627,0.5089402014040214,142.80882692337036
213,0.5105576891435691,0.5117487609878292,143.25738501548767
214,0.5097823070548437,0.506471192408227,143.26963877677915
215,0.5062663389870798,0.5266350308041765,144.21346640586853
216,0.5097785973216582,0.5403380379343102,143.96849727630615
217,0.5085859214800407,0.551593508035811,143.43932366371155
218,0.5074817453687236,0.5082936546856066,143.69913005828855
219,0.5167491203939886,0.5087075543458461,143.7665421962738
220,0.5134937767177723,0.6660542877584289,144.06933403015137
221,0.5061839552598613,0.5068800031993674,143.73269295692444
222,0.5109084251620355,0.5131192092471669,143.15314984321594
223,0.5094350821029882,0.5791961218031888,143.71316170692444
224,0.5062105295659228,0.5130597805249596,143.4734489917755
225,0.5177967201417478,0.5293250449448687,143.68492197990415
226,0.5136083306530156,0.5176531993404867,143.6741065979004
227,0.5117307820019916,1.305949045870488,143.7479691505432
228,0.5175298106077121,0.516635963855317,143.0710518360138
229,0.5090378209410881,0.5554938744881837,143.93587183952332
230,0.5270815860215639,0.5150336948013738,143.8939290046692
231,0.5165600521625265,0.5386941900951606,143.45139336586
232,0.5136594210336783,0.5381208970494026,143.76844334602356
233,0.5107719298481378,0.5062818543596669,143.48113894462583
234,0.5122900754056979,0.5235654875229715,143.9457950592041
235,0.5145796731806651,0.5199700616491161,143.93466234207153
236,0.505757814810579,0.5407585535382111,143.60711073875427
237,0.5128667210144616,0.5217676295595208,143.87482595443726
238,0.5138868943632111,0.5287380587295144,144.02415823936462
239,0.5132462428142986,0.5157642534269197,143.70604062080383
240,0.5184969987934991,0.5248184157774464,143.48907947540283
241,0.5202223570623924,0.5375463947070519,143.4199583530426
242,0.5172651517257517,0.516161220605923,143.8368854522705
243,0.5117499304997873,0.756192856560336,143.53080582618713
244,0.5219806394914045,0.5200842801377497,143.3341760635376
245,0.5113640218871861,0.5130796176713202,143.4947690963745
246,0.5131807084854804,0.548152303518233,146.37124919891355
247,0.5108881717391129,0.515842797942042,153.6058406829834
248,0.5131823456695279,0.5179860450148711,154.3943068981171
249,0.5154612570123365,0.5058141523623287,152.46627116203308
250,0.5128299024433922,0.931837183874194,153.9582645893097
251,0.5127887389250293,0.5066502660726694,153.72309112548828
252,0.513942627859208,0.5132440238137234,153.48303365707395
253,0.5133551492180622,0.5886013185997893,154.05443477630615
254,0.5034991053699557,0.6961883087340162,152.60305190086365
255,0.5099773758419428,0.5126801424079502,145.0783655643463
256,0.5108563834318993,0.5154149072255646,144.21307611465454
257,0.5055882362612284,0.5339257910281868,143.52507615089417
258,0.5182896963359975,0.5494210220641534,143.36352014541626
259,0.5105582437726088,0.5283516116469475,143.31790232658386
260,0.5023755717882401,0.5057952413540537,143.3249154090881
261,0.5096093987234525,0.5079586818309922,143.29604244232178
262,0.5156422061720308,0.5007337778302244,142.9756829738617
263,0.5074959373315482,0.515664288287543,143.41639733314514
264,0.5130082740764819,0.5098581543891191,143.27471470832825
265,0.5063359831387337,0.5068054583711302,143.1094617843628
266,0.5057835688690918,0.503203486597049,142.9066710472107
267,0.5101967057226124,0.50732783047811,143.21053409576416
268,0.5099877456266632,0.5104182248147355,143.36050963401794
269,0.5029677325339134,0.5047353832024861,144.0541634559631
270,0.5120237802825762,0.4940339618723113,143.72312927246094
271,0.5129489093496133,0.5105778809325879,143.5260922908783
272,0.5022265502914462,0.5056638114698858,143.60770440101624
273,0.5144495837015499,0.5043853855840428,143.14723825454712
274,0.5086069409739129,0.5033744339043397,143.04229855537417
275,0.5016835353614886,0.5073123433386724,143.3938889503479
276,0.509769345000256,0.5101140374214297,143.6603217124939
277,0.5052415314069356,0.5071489071388331,143.62784790992737
278,0.5094185835490721,0.5272781262858044,143.0176076889038
279,0.5117979447861554,0.5385780457636485,143.17139768600464
280,0.5110920189730271,0.5069933275592542,143.43081164360046
281,0.5066184397093907,0.5261404217631388,143.1566834449768
282,0.5118630563314437,0.5055719216474303,143.4241080284119
283,0.5148390871338345,0.5143665723218522,143.3052577972412
284,0.5068570637864237,0.5156637461395244,143.63650226593018
285,0.5120846074713397,0.5138232097131187,143.4448893070221
286,0.5143600144370208,0.5301794707163316,143.27958178520203
287,0.5082526997193795,0.5020407447189378,143.24398159980774
288,0.5097125537910651,0.5369051740712975,143.51334285736084
289,0.5153934640873846,0.5177552204014656,143.81645464897156
290,0.5062166270878534,0.6618623490150501,142.8327054977417
291,0.5148496894800907,0.7170357276997364,143.17780566215515
292,0.509881978893995,0.5308879801525798,143.00715351104736
293,0.5075507447680004,0.5114552675992035,143.3031735420227
294,0.5109250892301711,0.5520445691135715,143.61254405975342
295,0.5129812854668898,0.5195108016071014,142.98308730125427
296,0.5156766207483229,0.7117253087352463,143.03488159179688
297,0.5183561770744175,0.6564188081612247,143.1748080253601
298,0.514231996404447,0.5235033996995316,143.20687294006348
299,0.5096103170727097,0.5454077418919129,143.3892035484314
300,0.5130612172840194,0.5014916535782201,143.12996864318848
301,0.5110036151126524,0.5196494911101659,143.9944393634796
302,0.5098481559192675,0.525730872021232,142.88050293922424
303,0.5156461087774526,0.5094812555004341,143.43378067016602
304,0.5108911654102773,0.5017003707129107,143.70536828041077
305,0.5051112657003057,0.5303301119626544,142.902841091156
306,0.5136138955260015,0.5456479851532006,143.0131275653839
307,0.5147365526420328,0.5138044702799526,143.42399954795837
308,0.5075066445908792,0.5201518531447931,143.40877485275269
309,0.5166895600446878,0.5144071788227357,143.26646733283997
310,0.5136898710818926,0.508091149344277,143.75083422660828
311,0.5101187916153728,0.5106638299863043,143.7526876926422
312,0.5148290506190797,0.528458405039729,143.54855608940125
313,0.5093813002136336,0.5332004993667288,143.67900943756104
314,0.5060179469800745,0.5201735811603734,143.11422777175903
315,0.5184271978603381,0.5176929232962915,143.82766795158386
316,0.5126917160719282,0.534394673959336,143.5320212841034
317,0.504376357935323,0.5342162533252925,143.44263100624084
318,0.5125833347395536,0.5102457598234094,143.03358912467957
319,0.5083133932400137,0.5071047503923799,143.6854076385498
320,0.5094636871219493,0.5095539186317447,143.4141137599945
321,0.5083344890229848,0.510652783830742,142.9379596710205
322,0.5116933230151031,0.5070670096633763,143.30898427963257
323,0.5052445069732275,0.5079244293613038,143.2873957157135
324,0.5113552651745217,0.5685757164950024,142.97071957588196
325,0.5113677111076324,0.4960992495052594,143.54502296447754
326,0.5033331051589657,0.5087804135076578,143.67170357704163
327,0.5146950319408583,0.5059859405268836,143.4460575580597
328,0.5126578594517988,0.5222764719499156,143.6220121383667
329,0.5067134434209796,0.4999946546164344,143.49640369415283
330,0.5094858102836218,0.5060504784386549,143.62141585350037
331,0.5075677192120074,0.5403454164232983,143.43398094177246
332,0.5039369722797293,0.5109999954701737,143.48943758010864
333,0.5143729859689057,0.5043027156812762,143.3770077228546
334,0.5055163028285983,0.5086884705419665,143.51639103889465
335,0.4990347595871822,0.4948830580437163,143.62933826446533
336,0.5119164529138543,0.5072684296003004,143.51071333885193
337,0.5110526338834853,0.4991599431617131,143.32116842269895
338,0.5011705524759891,0.5014483441792517,143.88269186019895
339,0.5083094356711965,0.5115879077388119,143.56058812141418
340,0.5060095550111106,0.5076638067043749,142.86335587501526
341,0.506180992645069,0.5063832842162391,143.3658356666565
342,0.5099470605691235,0.5318986412872414,144.15545344352722
343,0.5118286100439517,0.5151931485450637,143.3762640953064
344,0.5102072818045348,0.5315727939114044,143.6895034313202
345,0.5093347316192876,0.5210938961232449,143.7040297985077
346,0.5174970516998281,0.5063595475535708,143.34035420417786
347,0.5066570027045849,0.5048584871497066,143.5633761882782
348,0.5102685842696955,0.5095079727666546,143.2844476699829
349,0.5081910248861558,0.5173245944507069,143.52368092536926
350,0.5156836482723957,0.5282921083464752,144.12191247940063
351,0.5130933151672653,0.5564059906371074,143.86120462417605
352,0.5135478310989492,0.5102261859423288,143.44300723075867
353,0.51067102462439,0.5176849659505459,144.34967589378357
354,0.524739012879856,0.555110805239053,144.42277908325195
355,0.5168403983476683,0.704099558692337,144.52061891555786
356,0.5142780284019525,0.5137625925759227,143.7585916519165
357,0.5188113798008768,0.5130443842296768,143.57770657539368
358,0.514454350206976,0.5140749638121089,143.259583234787
359,0.5056464949963353,0.5319628976442752,143.1852593421936
360,0.5135565236234295,0.5081570551244378,142.88457798957825
361,0.5107623745156888,0.5075108769205984,143.52865195274353
362,0.5057585501225502,0.5204877733206871,143.03400182724
363,0.5152155815543263,0.5261609214926742,144.25437831878662
364,0.5137293845361964,0.6105314400668987,145.15190601348877
365,0.5088070432177372,0.5476815314760463,154.6911323070526
366,0.514186289223745,0.5184431155844061,154.34190273284912
367,0.5126714957986901,0.5067542954497888,151.64033246040344
368,0.5088853107553429,0.5210062922984107,154.14122414588928
369,0.5126370316950158,0.5182439680048434,153.91455125808716
370,0.5097551482087778,0.5376758399063599,151.6530544757843
371,0.5112789863280685,0.5113679741831532,155.3660478591919
372,0.5197244856584631,0.5199475608990525,152.60037398338318
373,0.5056043521897036,0.5058917788653492,144.5296185016632
374,0.5039211987780878,0.5116306327845359,142.9414505958557
375,0.5101949009260599,0.5067581522744614,143.49277591705322
376,0.5158234416416038,0.5361576121272732,143.65415596961975
377,0.5077024942906487,0.5110393092130143,143.15343737602234
378,0.5102174746002973,0.5137748665880458,144.08185935020447
379,0.5100445966205424,0.5193445415721475,143.26644444465637
380,0.5035574343974981,0.5216606698388235,143.79701209068298
381,0.5097205276271309,0.5034452878897481,143.35282802581787
382,0.5090894989832003,0.5061253634384237,144.1518132686615
383,0.5021074815823628,0.5410335126898969,143.11365222930908
384,0.5053023580984379,0.5087706596762508,143.22639060020447
385,0.5100748873524655,0.5212779510998152,143.4643747806549
386,0.5074225063287723,0.5126017453043886,143.19870805740356
387,0.5058927773474351,0.5138016317313753,143.6688950061798
388,0.5129269274247885,0.506597315002722,143.1131191253662
389,0.5030920071782758,0.505329661962952,143.4673981666565
390,0.5036845350229434,0.5156253154000533,142.79562163352966
391,0.5089279904326706,0.5163995671054289,143.30095720291138
392,0.4963010887581572,0.5088490923675872,143.29562187194824
393,0.508108087320457,0.5055689802656828,143.60395574569702
394,0.5069529142976861,0.5150128909690805,143.4007444381714
395,0.5133344686511425,0.5049120247168124,143.2655210494995
396,0.5087553619993599,0.4999805571303989,143.4381639957428
397,0.5066881702297771,0.5136017609950904,143.00768566131592
398,0.4988108074593465,0.5032581965135102,142.90043902397156
399,0.508352735093203,0.5095439264967629,143.53182816505432
400,0.5078422798375114,0.5138478609243382,143.38854312896729
401,0.5005012818039853,0.5625402550795138,143.71745109558103
402,0.5122133115085887,0.5011647424085989,143.35270500183103
403,0.5071478013493831,0.5006182207534027,143.6518964767456
404,0.5062300329558592,0.502760183638595,143.84338855743408
405,0.5059930131139714,0.5183534899682284,143.3607406616211
406,0.5056518061527454,0.5172055200940642,143.84129405021667
407,0.5049205985831651,0.5085797496962515,143.26733660697937
408,0.5170818615547398,0.5091015339774321,143.4022572040558
409,0.5068433352710193,0.5213790430066391,143.39432764053345
410,0.5106852937181435,0.513826967741653,143.09402227401733
411,0.5186585281005232,0.5068545260837641,142.9250087738037
412,0.5109782985956114,0.5950155163850747,143.77797651290894
413,0.5047027018266799,0.5186858189779477,143.9960160255432
414,0.5077919651530088,0.5250227582111932,143.48068499565125
415,0.5125296761570654,1.3206146988854,144.19453167915344
416,0.516507926534022,0.5394608966206367,143.46433687210083
417,0.5143122357127792,1.137268673589976,143.05011105537417
418,0.5159221597228094,0.5087216044066328,144.39081120491028
419,0.5121667299503602,0.6403340815505356,143.3362295627594
420,0.5115028580333228,0.5532314931047744,143.15803289413452
421,0.5088074467277558,0.5126735106686516,143.54608154296875
422,0.510753733207777,0.5138772812252821,143.2162742614746
423,0.5112398379187596,0.5096275673319695,143.23694157600403
424,0.5192537316406043,0.504500562113586,143.3824326992035
425,0.5093983540621728,0.5229078842465165,142.9742729663849
426,0.5082306202894615,0.5245438378916832,143.4536066055298
427,0.5108661212897989,0.5159514187996845,143.59659790992737
428,0.5157293143836162,0.52347079616859,143.8834445476532
429,0.5130644037706005,0.54479313842408,143.67735147476196
430,0.5165000742677467,0.5093325604745551,143.49652814865112
431,0.5021741451294739,0.5070325960409953,143.24470591545105
432,0.5064451190528488,0.5310535084611867,143.44672536849976
433,0.5101777574277977,0.504223714425717,143.1683268547058
434,0.5126689582996693,0.5195774289544557,143.51755261421204
435,0.5185695664073063,0.5064194377223297,143.79026532173157
436,0.5084757162833822,0.5058216085058849,143.33002543449402
437,0.5060700185985602,0.5151237268556784,143.3880672454834
438,0.5072068072406077,0.5054723937851918,142.89777493476868
439,0.508684572546136,0.5057695905718045,143.57042050361633
440,0.5076250313336429,0.5011318911374137,143.45888376235962
441,0.5103023164322383,0.5152455459931146,143.18393898010254
442,0.5038815037738115,0.5114269323463735,143.59093618392944
443,0.5068340518402626,0.5091714815349008,144.27276635169983
444,0.5054825613863918,0.4979487856894537,143.51226615905762
445,0.5085704719922695,0.5073575516578186,143.99333548545837
446,0.4995588377161651,0.5064395133783101,143.60166478157043
447,0.5117146934222768,0.5058115400752171,144.08817529678345
448,0.509409084355107,0.497044949568369,144.00168561935425
449,0.5048607264651185,0.5068007043276173,143.60531163215637
450,0.5085057770677295,0.5046648649437464,143.50563621520996
451,0.5079030248395933,0.5108697282147525,143.87332487106323
452,0.502440804862506,0.4997576767265972,144.163170337677
453,0.5050432325752365,0.5089345742113889,143.73744559288025
454,0.5118264655271908,0.4966223641855573,142.82993364334106
455,0.50318319356657,0.4991507927458308,143.4137008190155
456,0.5062226657009673,0.5088206060076689,143.83237600326538
457,0.5052233558627753,0.5059899032088432,143.6463942527771
458,0.506153733754807,0.5042959564197956,143.49119448661804
459,0.5083152346696356,0.5105123179774052,143.57172870635986
460,0.5110955579357825,0.5945286223627289,143.69804692268372
461,0.509608759296874,0.5196537518686056,143.41927337646484
462,0.5101576613739425,0.5187932212822199,143.35350632667542
463,0.5058539341743655,0.506108914067054,143.43593978881836
464,0.5037059530538677,0.5169431315897802,143.6560161113739
465,0.5057622060194173,0.6519319514840515,143.45738220214844
466,0.5087422607538093,0.506969708938383,143.5208716392517
467,0.5019020325922174,0.5073871452495345,143.70209312438965
468,0.5191370370457146,0.514852176071438,143.96398377418518
469,0.5034428295717172,0.5097051109735564,144.18082284927368
470,0.5115425344993114,0.5536201715106697,143.48899912834167
471,0.5117329174697144,0.5250700982723085,143.69954538345337
472,0.5127431674819062,0.506195920505217,143.70035767555237
473,0.5077899527486318,0.5071696884486825,143.71820187568665
474,0.5115309099379324,0.5102186575055402,143.45719289779663
475,0.503613546659402,0.5154479182546147,143.1640121936798
476,0.5088114139127586,0.5217319970434411,143.89555144309998
477,0.5160320461131868,0.5118350145655987,144.32936096191406
478,0.5074682999700445,0.6973253885269439,146.4908378124237
479,0.5100840399072036,0.5210898453491143,154.8395290374756
480,0.5137531577109281,0.5392496780548481,154.18604350090027
481,0.51168931307099,0.5188399933328381,155.08895540237427
482,0.5166885308854862,0.5123822410807094,154.1184277534485
483,0.5122233905726881,0.5049113753347751,154.3876395225525
484,0.5149356036176994,0.5109093004633697,153.98716497421265
485,0.5053505420334808,0.6022254842630473,147.35213088989258
486,0.5122523518807792,0.5206740280374812,144.63051533699036
487,0.5114535186017664,0.5317840588630282,144.92783737182617
488,0.5045521573326163,0.6445469052505408,144.2453863620758
489,0.5122251495384645,0.5093992417206901,144.58170461654663
490,0.5031874163702578,0.5218961246344135,143.67081379890442
491,0.507192662094982,0.5070454776693274,144.29296612739563
492,0.5086375421993787,0.501278514386255,143.43720245361328
493,0.510827577171646,0.5454945186614406,143.20039463043213
494,0.5000852578897367,0.5038339974731162,143.59500551223755
495,0.5111124006156106,0.5300297512159249,143.86530256271362
496,0.5099725785794702,0.5537448564905117,143.64114618301392
497,0.5087910428391567,0.5321093974484977,143.6193127632141
498,0.5065960671538182,0.5119100163445786,142.987628698349
499,0.5080519856807606,0.5526646997748917,143.01173782348633
500,0.5029575820553984,0.5586202697641861,143.00388622283936
501,0.520212985827007,0.5060523181815266,143.92855834960938
502,0.5072229766767901,0.5204042629744622,143.08746218681335
